@relation 'baseball_trim-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P20.0-weka.filters.unsupervised.attribute.Remove-R9,44-weka.filters.unsupervised.attribute.Remove-R16,30-weka.filters.unsupervised.attribute.Standardize'

@attribute ﻿AAB numeric
@attribute AGDP numeric
@attribute ALOB numeric
@attribute AER numeric
@attribute AS numeric
@attribute AIR numeric
@attribute AIS numeric
@attribute AWP numeric
@attribute AA numeric
@attribute AE numeric
@attribute ASB numeric
@attribute ACS numeric
@attribute AOBP numeric
@attribute HTPA numeric
@attribute HAB numeric
@attribute HH numeric
@attribute HHR numeric
@attribute HRBI numeric
@attribute HBB numeric
@attribute HHBP numeric
@attribute HSO numeric
@attribute HGO numeric
@attribute HFO numeric
@attribute HPIT numeric
@attribute HGDP numeric
@attribute HLOB numeric
@attribute HTBF numeric
@attribute HHT numeric
@attribute HER numeric
@attribute HPBB numeric
@attribute HPHBP numeric
@attribute HK numeric
@attribute HPHR numeric
@attribute HPGO numeric
@attribute HPFO numeric
@attribute HPPIT numeric
@attribute HS numeric
@attribute HIR numeric
@attribute HIS numeric
@attribute HWP numeric
@attribute HA numeric
@attribute HE numeric
@attribute HSB numeric
@attribute HCS numeric
@attribute HOBP numeric
@attribute Winner {Away,Home,Draw}

@data
-0.287346,-0.933602,-1.953248,-0.535133,-0.01451,-0.95358,-0.636798,-0.692773,-0.487887,-0.771631,0.433967,1.471257,-0.203947,-1.1317,-1.14223,-0.926599,0.083432,-0.568587,-0.358571,-0.65879,1.177818,-1.107397,-0.683981,-0.266026,1.432463,-1.050498,-0.915317,-0.396493,-0.493739,-1.163604,-0.677762,-0.401641,1.850734,-0.434799,0.315554,-0.509016,-0.341122,-0.997447,-0.616255,-0.611886,-0.30462,0.307566,-0.688864,-0.500337,-0.244149,Away
1.068803,0.175533,1.667487,-0.839186,21.726233,-0.95358,-0.636798,-0.692773,1.004321,-0.771631,2.566708,-0.519267,-0.203947,-1.1317,-1.14223,-1.476155,0.083432,-0.861018,0.097576,-0.65879,0.114082,0.510782,-0.343176,-0.824606,0.259149,-1.050498,1.062605,0.874317,0.913099,0.621779,0.604189,-0.023665,0.923755,0.279513,0.025708,0.669687,0.306459,0.422187,1.03957,0.812545,-0.635103,1.379386,0.439617,1.443539,-0.244149,Away
-0.287346,0.175533,-0.57392,-0.535133,-0.433177,-0.488912,-0.636798,0.745293,-0.114835,-0.771631,0.433967,-0.519267,-0.203947,-0.730635,-0.902965,-1.201377,-0.895621,-0.568587,0.097576,-0.65879,0.468661,-0.298308,-0.002371,-1.082412,0.259149,-1.402193,-0.196072,-0.142331,0.350364,-0.717258,1.886139,1.866217,0.923755,-0.434799,-0.698906,-0.102567,-0.341122,-0.051025,-0.616255,-0.611886,-0.30462,0.307566,-0.688864,-0.500337,-0.244149,Away
1.520853,1.284668,0.632991,-0.839186,-0.5827,-0.95358,-0.636798,-0.692773,0.258217,0.454026,-0.632404,-0.519267,-0.203947,-0.329571,0.054095,-0.377043,0.083432,-0.568587,-0.814718,-0.65879,-1.304233,0.510782,1.360849,-1.211316,0.259149,-0.347108,1.78185,2.145127,2.03857,-0.270912,3.16809,-0.779617,-0.003224,-1.149111,0.460477,0.791622,1.025995,-0.051025,-0.616255,0.812545,-0.965587,1.379386,-0.688864,-0.500337,-0.244149,Away
-0.061322,2.393803,1.322655,2.505397,0.314442,-0.024244,1.106815,0.745293,-0.487887,-0.771631,-0.632404,-0.519267,-0.203947,1.274688,0.054095,1.546403,-0.895621,2.063289,1.466016,0.803775,0.468661,-1.916487,-0.683981,0.894102,-0.914165,0.53213,-0.735505,0.365993,-1.337842,-1.609949,0.604189,0.354312,-0.930203,-1.506267,0.170631,-0.87482,-1.276518,-0.997447,-0.616255,-0.611886,-1.29607,-0.764255,0.439617,1.443539,-0.244149,Home
-0.061322,1.284668,-1.263584,-1.143239,-0.283653,-0.488912,-0.636798,-0.692773,0.258217,0.454026,-0.632404,-0.519267,-0.203947,-0.530103,-0.18517,-0.926599,-0.895621,-0.861018,-0.814718,0.803775,-0.240497,0.510782,0.679239,-0.652735,0.259149,0.356283,-0.555694,0.620155,0.068996,-1.163604,-0.677762,-1.53557,-0.003224,-0.434799,0.315554,-0.468371,-0.772843,-0.051025,-0.616255,-0.611886,-0.30462,-0.764255,0.439617,-0.500337,-0.244149,Away
3.103027,0.175533,1.150239,0.072973,1.211584,2.763766,2.850427,-0.692773,-0.114835,-0.771631,-0.632404,-0.519267,-0.203947,3.480544,2.207478,0.447291,0.083432,0.016274,3.290603,-0.65879,-0.595076,0.106237,3.064873,3.72997,0.259149,3.169844,3.220338,1.382641,0.068996,1.51447,-0.677762,0.732288,0.923755,2.779606,-0.119215,2.417419,2.393112,1.84182,2.695396,0.812545,2.008765,1.379386,0.439617,1.443539,-0.244149,Away
-0.739396,0.175533,-0.401504,-0.535133,-0.492986,-0.95358,-0.636798,0.745293,-1.233992,0.454026,-0.632404,-0.519267,-0.203947,-0.530103,-1.14223,-0.651821,-0.895621,-0.568587,0.553723,0.803775,-1.304233,-1.107397,1.360849,-0.480865,-0.914165,-0.347108,-0.915317,-1.158979,-1.337842,-0.717258,0.604189,-0.023665,-0.930203,0.279513,0.025708,-0.630951,-0.413076,-0.524236,-0.616255,0.812545,-0.635103,1.379386,-0.688864,1.443539,-0.244149,Home
0.164703,0.175533,-0.229088,-0.535133,0.015394,1.369761,0.235009,-0.692773,0.258217,-0.771631,0.433967,-0.519267,-0.203947,0.272026,0.29336,-0.377043,-0.895621,-0.568587,-0.358571,2.266341,-0.595076,0.915327,0.679239,-0.00822,-0.914165,1.059673,0.343361,0.111831,1.475835,1.068125,-0.677762,-0.023665,1.850734,-1.149111,0.460477,0.060013,0.090599,1.84182,1.867483,0.812545,-1.29607,0.307566,-0.688864,1.443539,-0.244149,Away
-0.061322,-0.933602,1.495071,-0.535133,0.344347,-0.95358,-0.636798,-0.692773,-0.114835,-0.771631,0.433967,-0.519267,-0.203947,-0.129038,0.771889,0.447291,0.083432,-0.568587,-1.270865,-0.65879,0.114082,0.106237,0.338434,0.120683,0.259149,-0.17126,0.882794,-0.650655,0.631732,1.51447,3.16809,-1.157594,-0.003224,1.708138,0.025708,1.523231,1.025995,-0.051025,-0.616255,0.812545,0.356347,1.379386,0.439617,-0.500337,-0.244149,Away
-1.191446,0.175533,-1.608416,0.072973,-0.283653,0.440425,0.235009,-0.692773,-0.487887,-0.771631,-0.632404,-0.519267,-0.203947,-0.129038,-1.14223,-0.926599,-0.895621,0.016274,2.37831,-0.65879,-0.595076,-0.298308,0.338434,0.335522,-0.914165,0.883825,-1.45475,-1.158979,-1.056475,-1.163604,0.604189,-0.023665,-0.003224,-0.434799,15.967222,-1.565784,-1.708239,-0.997447,-0.616255,-0.611886,0.025864,-0.764255,-0.688864,1.443539,3.65545,Home
0.842778,0.175533,0.460575,0.072973,-0.433177,-0.95358,-0.636798,-0.692773,1.004321,-0.771631,-0.632404,-0.519267,-0.203947,-0.730635,-0.424435,-0.651821,1.062485,0.016274,-0.814718,-0.65879,-0.240497,0.510782,-0.002371,-0.996477,0.259149,-1.226346,0.702983,0.620155,0.631732,0.621779,-0.677762,-0.023665,0.923755,-0.077643,0.170631,1.7671,2.105298,-0.997447,-0.616255,3.661407,-0.635103,0.307566,0.439617,-0.500337,-0.244149,Away
0.616753,-0.933602,-0.57392,-0.839186,0.703203,-0.488912,0.235009,-0.692773,-0.487887,0.454026,-0.632404,1.471257,-0.203947,1.876285,1.250419,0.447291,0.083432,-0.568587,1.466016,0.803775,0.114082,-1.107397,2.042458,1.925327,1.432463,2.642301,0.523172,0.111831,0.068996,0.175433,-0.677762,-0.779617,-0.003224,0.993826,0.170631,-0.102567,0.090599,-0.051025,1.03957,-0.611886,0.686831,-0.764255,0.439617,-0.500337,-0.244149,Home
-0.287346,0.175533,0.805407,-0.535133,0.284537,4.622438,1.978621,0.745293,-0.114835,-0.771631,-0.632404,-0.519267,-0.203947,-0.530103,-1.14223,-1.201377,-0.895621,-0.568587,0.553723,0.803775,1.177818,-0.298308,-1.024785,0.292554,1.432463,-0.347108,-0.016261,-0.396493,0.068996,-0.270912,0.604189,-0.023665,-0.003224,0.993826,-0.264138,-0.143212,-0.413076,0.422187,0.211658,-0.611886,0.356347,1.379386,-0.688864,-0.500337,-0.244149,Away
-0.739396,0.175533,-0.056672,0.072973,-0.612605,-0.024244,0.235009,-0.692773,-1.233992,-0.771631,-0.632404,-0.519267,-0.203947,-0.129038,-0.6637,0.447291,-0.895621,0.016274,0.553723,-0.65879,-0.240497,-1.107397,-0.343176,-1.254283,-0.914165,1.059673,-0.915317,-1.158979,-1.337842,-0.270912,-0.677762,-0.023665,-0.930203,-0.077643,0.170631,-0.590306,-0.91675,0.895398,-0.616255,-0.611886,-0.30462,0.307566,-0.688864,1.443539,-0.244149,Home
-0.513371,1.284668,-0.746336,-0.839186,-0.492986,-0.95358,-0.636798,-0.692773,-0.487887,-0.771631,-0.632404,-0.519267,-0.203947,-1.1317,-1.381494,-1.201377,-0.895621,-0.861018,0.097576,-0.65879,-0.240497,-1.107397,0.679239,-0.695703,-0.914165,-1.578041,-1.095128,-0.396493,-1.056475,-1.163604,-0.677762,-0.401641,-0.930203,2.065294,-0.843829,-1.647074,-1.492379,-0.524236,-0.616255,0.812545,2.339249,-0.764255,0.439617,-0.500337,-0.244149,Home
-1.191446,-0.933602,-0.746336,0.681079,-0.104225,-0.95358,-0.636798,-0.692773,0.258217,0.454026,-0.632404,1.471257,-0.203947,0.272026,-0.18517,-0.377043,1.062485,0.601136,1.466016,-0.65879,1.532397,0.510782,-1.706395,0.034748,-0.914165,-0.17126,-0.555694,-1.158979,-0.775107,1.068125,-0.677762,-0.779617,-0.930203,-0.791955,0.460477,-0.346436,-1.060658,0.895398,-0.616255,-0.611886,-0.30462,0.307566,0.439617,-0.500337,-0.244149,Home
-1.869521,1.284668,-0.056672,0.377026,-0.463081,-0.95358,-0.636798,0.745293,0.258217,0.454026,-0.632404,1.471257,-0.203947,-0.530103,-0.902965,-0.102265,0.083432,0.308705,0.553723,-0.65879,-0.949655,-0.298308,-0.002371,-0.824606,1.432463,-0.522955,-1.274939,-1.667303,-1.337842,0.621779,0.604189,-1.157594,-0.930203,0.279513,0.025708,-0.87482,-1.420425,0.422187,-0.616255,-0.611886,0.025864,-0.764255,-0.688864,-0.500337,-0.244149,Home
-0.061322,-0.933602,0.632991,-1.143239,0.164918,-0.95358,-0.636798,-0.692773,-0.860939,-0.771631,3.633079,1.471257,-0.203947,0.272026,0.054095,-0.102265,-0.895621,-1.153448,0.097576,0.803775,0.114082,-1.107397,1.020044,0.593328,-0.914165,0.53213,0.882794,-0.142331,0.631732,1.51447,1.886139,-1.157594,1.850734,-0.077643,0.460477,0.100658,-0.341122,-0.524236,0.211658,-0.611886,0.025864,0.307566,-0.688864,1.443539,-0.244149,Away
-1.191446,0.175533,-1.780832,-0.535133,-0.193939,0.440425,-0.636798,0.745293,-0.487887,-0.771631,0.433967,1.471257,-0.203947,-0.530103,-0.424435,0.172513,-0.895621,-0.568587,-0.358571,0.803775,0.82324,-1.107397,-0.683981,-0.308994,-0.914165,0.356283,-1.634561,-0.904817,-1.337842,-1.163604,-0.677762,0.732288,-0.930203,-0.077643,-0.553983,-1.362559,-1.132611,-0.997447,-0.616255,-0.611886,1.017315,-0.764255,2.696578,1.443539,-0.244149,Home
-0.287346,-0.933602,-0.229088,-0.535133,0.015394,-0.95358,-0.636798,0.745293,-0.487887,-0.771631,1.500337,-0.519267,-0.203947,-0.329571,-0.424435,0.172513,0.083432,-0.568587,-0.814718,2.266341,-0.949655,-0.702853,0.679239,0.163651,0.259149,0.356283,-0.915317,-0.904817,-1.056475,-1.609949,0.604189,0.354312,-0.930203,-0.434799,0.315554,-0.87482,-0.485029,-0.997447,-0.616255,-0.611886,-0.965587,0.307566,-0.688864,-0.500337,-0.244149,Home
-0.061322,0.175533,1.150239,-1.143239,-0.164034,-0.95358,-0.636798,-0.692773,-0.487887,0.454026,0.433967,-0.519267,-0.203947,-0.730635,0.29336,-0.102265,-0.895621,-1.445879,-1.727011,-0.65879,0.114082,0.106237,0.338434,-1.426154,1.432463,-0.522955,0.343361,0.111831,-0.212371,1.068125,-0.677762,1.488241,0.923755,-1.149111,-0.264138,1.198071,1.169902,1.84182,0.211658,2.236976,-0.30462,-0.764255,-0.688864,-0.500337,-0.244149,Away
-1.417471,1.284668,-1.953248,-0.535133,-0.552796,1.369761,1.106815,0.745293,-0.114835,-0.771631,0.433967,-0.519267,-0.203947,-0.329571,-1.381494,-1.476155,-0.895621,-0.568587,1.922163,0.803775,-0.949655,0.106237,0.679239,-0.480865,-0.914165,-0.347108,-1.634561,-1.413141,-1.056475,-0.717258,-0.677762,-0.023665,-0.003224,1.708138,-0.843829,-0.996755,-0.70089,-0.997447,-0.616255,-0.611886,2.008765,-0.764255,-0.688864,-0.500337,-0.244149,Home
0.164703,-0.933602,2.184735,-1.143239,-0.134129,-0.95358,-0.636798,-0.692773,0.631269,-0.771631,1.500337,-0.519267,-0.203947,-1.1317,-0.424435,-1.201377,-0.895621,-1.153448,-1.270865,-0.65879,0.114082,1.319871,-0.343176,-1.039445,-0.914165,-1.050498,0.702983,0.111831,-0.493739,1.068125,0.604189,-0.401641,-0.930203,0.63667,-0.119215,0.466462,0.090599,-0.051025,-0.616255,0.812545,0.356347,2.451207,-0.688864,-0.500337,-0.244149,Away
-1.191446,0.175533,-1.436,-1.143239,0.135013,0.905093,0.235009,-0.692773,-0.114835,-0.771631,-0.632404,-0.519267,-0.203947,-0.329571,-0.424435,-0.377043,-0.895621,-1.153448,0.097576,0.803775,0.468661,-0.298308,-0.343176,0.808166,0.259149,-0.874651,-1.634561,-1.158979,-1.337842,-1.609949,-0.677762,1.110265,-0.930203,0.63667,-0.843829,-1.321915,-1.204565,-0.997447,-0.616255,-0.611886,0.356347,-0.764255,1.568098,-0.500337,-0.244149,Home
-0.061322,0.175533,-0.401504,2.201344,0.733108,0.905093,2.850427,-0.692773,-0.487887,0.454026,0.433967,-0.519267,-0.203947,1.274688,1.250419,2.095958,1.062485,2.063289,-0.358571,2.266341,-0.949655,-0.298308,0.679239,1.796424,0.259149,1.235521,0.343361,-0.142331,0.913099,1.51447,-0.677762,1.488241,2.777713,-0.791955,-0.264138,0.547752,0.090599,-0.524236,-0.616255,0.812545,-0.635103,-0.764255,-0.688864,-0.500337,-0.244149,Home
0.390728,-0.933602,-0.056672,-0.23108,-0.552796,-0.024244,-0.636798,-0.692773,1.004321,1.679683,0.433967,-0.519267,-0.203947,-0.129038,0.054095,0.172513,0.083432,0.601136,0.097576,-0.65879,-2.013391,0.915327,1.020044,-1.082412,0.259149,-0.17126,0.16355,0.111831,-0.212371,-0.270912,-0.677762,1.110265,-0.003224,0.279513,-0.409061,0.263238,0.378413,-0.051025,0.211658,0.812545,-0.30462,1.379386,0.439617,-0.500337,-0.244149,Home
0.390728,0.175533,2.012319,0.377026,0.344347,3.228434,1.978621,-0.692773,-0.487887,-0.771631,0.433967,-0.519267,-0.203947,1.074156,0.532624,0.447291,1.062485,0.308705,1.466016,-0.65879,0.468661,-1.107397,0.679239,1.624553,0.259149,1.763063,1.062605,0.874317,0.350364,1.068125,0.604189,-1.157594,-0.003224,-1.149111,0.605399,1.157426,0.666227,1.84182,-0.616255,0.812545,-1.626554,-0.764255,0.439617,-0.500337,-0.244149,Draw
0.390728,-0.933602,-0.918752,-1.447292,0.075204,-0.95358,-0.636798,-0.692773,0.258217,-0.771631,0.433967,1.471257,-0.203947,-0.730635,-0.6637,-1.476155,-0.895621,-1.445879,0.097576,-0.65879,0.114082,0.106237,0.679239,-0.094155,-0.914165,0.180435,0.523172,0.111831,0.913099,1.068125,-0.677762,-0.023665,1.850734,0.63667,-0.119215,0.466462,0.018645,0.422187,0.211658,0.812545,0.686831,0.307566,-0.688864,-0.500337,-0.244149,Away
1.520853,-0.933602,0.977823,0.072973,0.194823,0.440425,0.235009,-0.692773,0.258217,-0.771631,0.433967,1.471257,-0.203947,0.472559,-0.18517,-0.102265,0.083432,-0.276156,1.922163,-0.65879,0.114082,-0.298308,-0.002371,0.808166,2.605777,0.53213,1.062605,1.636803,1.194467,-0.270912,0.604189,-0.779617,-0.003224,0.63667,0.025708,0.466462,0.810134,1.368609,1.867483,-0.611886,0.686831,1.379386,-0.688864,-0.500337,-0.244149,Away
1.294828,1.284668,0.115744,0.377026,0.613489,-0.95358,-0.636798,-0.692773,-1.607044,-0.771631,-0.632404,3.46178,-0.203947,1.074156,1.968214,1.546403,0.083432,0.308705,-0.814718,-0.65879,0.114082,-0.702853,1.360849,0.980037,-0.914165,1.411368,0.702983,2.653451,1.757202,-0.270912,-0.677762,-1.53557,0.923755,-0.077643,-0.119215,0.425818,0.594274,-0.524236,0.211658,-0.611886,1.017315,-0.764255,0.439617,-0.500337,-0.244149,Away
-0.287346,-0.933602,0.115744,-0.839186,0.015394,-0.95358,-0.636798,-0.692773,2.49653,-0.771631,-0.632404,1.471257,-0.203947,0.272026,0.29336,-0.377043,-0.895621,-0.861018,0.097576,0.803775,-0.240497,0.915327,0.338434,0.335522,1.432463,0.356283,-0.196072,-1.413141,-0.775107,-0.270912,0.604189,1.488241,-0.003224,-0.791955,0.315554,-0.712241,-0.772843,-0.997447,-0.616255,-0.611886,-1.29607,0.307566,0.439617,-0.500337,-0.244149,Away
1.972903,-0.933602,2.184735,2.80945,0.673299,0.905093,0.235009,0.745293,-1.233992,-0.771631,-0.632404,-0.519267,-0.203947,1.475221,2.446743,1.82118,0.083432,0.016274,-0.814718,-0.65879,1.886976,0.510782,-1.024785,0.464425,-0.914165,2.290606,1.062605,1.636803,0.068996,-0.717258,-0.677762,1.866217,-0.003224,0.279513,-0.553983,0.263238,1.457716,-0.997447,-0.616255,0.812545,-0.30462,0.307566,-0.688864,-0.500337,-0.244149,Home
0.616753,-0.933602,1.150239,-0.535133,0.583584,1.369761,-0.636798,0.745293,-1.980096,-0.771631,-0.632404,-0.519267,-0.203947,0.472559,0.532624,0.172513,-0.895621,-0.568587,0.097576,-0.65879,2.950713,-1.511942,-1.024785,1.151908,-0.914165,1.059673,0.523172,0.365993,0.631732,0.621779,-0.677762,-0.023665,-0.930203,-0.434799,0.315554,0.141303,0.018645,-0.997447,-0.616255,2.236976,-0.965587,1.379386,-0.688864,-0.500337,-0.244149,Away
-0.513371,-0.933602,0.460575,0.072973,-0.463081,-0.95358,-0.636798,-0.692773,0.631269,0.454026,1.500337,1.471257,-0.203947,-0.730635,-0.902965,-0.377043,-0.895621,0.308705,-0.814718,2.266341,-1.304233,0.106237,0.338434,-0.996477,-0.914165,-1.226346,-0.555694,-0.904817,-0.493739,-0.270912,0.604189,-0.779617,-0.930203,2.42245,-0.553983,-0.224501,0.090599,-0.524236,0.211658,-0.611886,2.008765,0.307566,-0.688864,-0.500337,-0.244149,Home
-0.739396,-0.933602,0.460575,-1.143239,0.045299,0.440425,0.235009,-0.692773,0.258217,-0.771631,-0.632404,1.471257,-0.203947,-0.129038,-0.902965,-0.926599,-0.895621,-1.153448,1.009869,0.803775,-0.240497,-1.107397,1.020044,0.378489,0.259149,1.059673,-0.555694,-0.904817,-0.493739,0.175433,0.604189,-0.779617,0.923755,-0.077643,0.315554,-0.712241,-0.988704,-0.997447,-0.616255,-0.611886,0.025864,-0.764255,-0.688864,-0.500337,-0.244149,Away
-0.061322,0.175533,-0.401504,0.072973,-0.164034,0.440425,1.978621,-0.692773,-0.487887,0.454026,0.433967,-0.519267,-0.203947,-0.730635,-0.6637,-0.377043,-0.895621,0.308705,-0.358571,-0.65879,-0.240497,0.106237,-0.343176,-0.223058,-0.914165,-0.874651,-0.735505,0.620155,-0.493739,-1.163604,-0.677762,-0.023665,-0.003224,-0.077643,-0.409061,-0.79353,-0.91675,-0.997447,-0.616255,0.812545,1.678282,-0.764255,-0.688864,-0.500337,-0.244149,Home
1.746878,-0.933602,0.805407,0.681079,0.613489,-0.488912,-0.636798,2.18336,-0.860939,-0.771631,-0.632404,1.471257,-0.203947,0.472559,1.250419,0.722069,2.041538,0.601136,-1.270865,0.803775,1.177818,-0.702853,0.338434,1.023005,-0.914165,0.707978,1.062605,1.128479,0.350364,-0.270912,-0.677762,1.488241,0.923755,-0.434799,0.025708,0.750977,1.169902,-0.997447,-0.616255,2.236976,-0.30462,0.307566,-0.688864,-0.500337,3.65545,Home
0.164703,-0.933602,-1.263584,0.072973,-0.193939,-0.95358,-0.636798,-0.692773,0.258217,0.454026,-0.632404,-0.519267,-0.203947,-0.329571,0.29336,-0.102265,0.083432,0.016274,-1.270865,0.803775,-0.240497,0.106237,0.679239,-0.523832,0.259149,-0.347108,-0.196072,0.111831,0.913099,-0.270912,-0.677762,-0.023665,2.777713,-0.434799,0.170631,-0.712241,-1.132611,-0.524236,-0.616255,0.812545,-0.30462,-0.764255,-0.688864,-0.500337,-0.244149,Away
-0.061322,1.284668,-0.056672,1.289185,-0.253748,-0.95358,-0.636798,-0.692773,1.004321,-0.771631,-0.632404,-0.519267,4.894718,0.071494,0.771889,1.82118,0.083432,1.185997,-1.270865,-0.65879,0.114082,0.510782,-1.706395,-0.5668,0.259149,-0.17126,-0.196072,0.111831,-0.493739,-0.270912,0.604189,-0.401641,-0.003224,1.708138,-0.698906,-0.95611,-0.988704,-0.051025,-0.616255,0.812545,2.008765,0.307566,0.439617,-0.500337,-0.244149,Home
2.424953,-0.933602,1.322655,0.072973,1.361108,1.369761,1.106815,0.745293,1.004321,1.679683,2.566708,1.471257,-0.203947,3.681076,2.925273,0.996847,-0.895621,0.016274,1.922163,0.803775,2.596134,-0.298308,0.679239,3.042487,0.259149,2.642301,2.680905,0.874317,0.068996,0.175433,3.16809,3.000147,-0.930203,-1.506267,0.460477,3.230318,3.400461,1.368609,0.211658,2.236976,-0.965587,0.307566,1.568098,-0.500337,-0.244149,Draw
-0.739396,0.175533,-0.57392,-0.839186,-0.702319,-0.95358,-0.636798,-0.692773,0.631269,0.454026,-0.632404,-0.519267,4.894718,-1.933829,-1.860024,-1.201377,-0.895621,-0.568587,-1.270865,-0.65879,0.114082,0.510782,-1.706395,-1.769896,0.259149,-1.753889,-0.735505,-0.904817,-1.056475,-0.270912,0.604189,-0.401641,-0.003224,0.279513,0.025708,-0.102567,-0.197215,-0.051025,-0.616255,2.236976,0.356347,-0.764255,1.568098,-0.500337,-0.244149,Home
0.842778,0.175533,1.839903,-0.839186,-0.164034,-0.95358,-0.636798,-0.692773,-0.860939,-0.771631,-0.632404,-0.519267,-0.203947,-0.329571,0.054095,-0.651821,-0.895621,-0.861018,-0.358571,-0.65879,0.82324,-0.298308,0.338434,-0.437897,-0.914165,0.53213,0.702983,0.874317,1.194467,-0.270912,1.886139,-0.023665,-0.003224,0.279513,-0.119215,0.019368,0.018645,0.422187,-0.616255,0.812545,-0.635103,0.307566,-0.688864,-0.500337,-0.244149,Away
1.520853,0.175533,2.357151,0.072973,0.284537,-0.95358,-0.636798,0.745293,-1.607044,0.454026,-0.632404,-0.519267,-0.203947,0.673091,1.011154,0.447291,-0.895621,0.308705,-0.358571,-0.65879,0.468661,-0.702853,1.020044,0.894102,-0.914165,1.235521,2.501094,1.636803,2.319938,3.299853,-0.677762,-1.157594,-0.930203,0.279513,0.315554,2.905158,1.961391,3.261454,3.523308,0.812545,-0.30462,2.451207,-0.688864,-0.500337,-0.244149,Away
1.746878,-0.933602,-0.056672,-0.535133,-0.044415,-0.95358,-0.636798,0.745293,-0.114835,0.454026,-0.632404,-0.519267,-0.203947,0.272026,0.29336,-0.377043,-0.895621,-0.568587,0.097576,-0.65879,-0.240497,0.915327,0.338434,-0.00822,-0.914165,0.707978,1.062605,1.382641,2.03857,-0.270912,-0.677762,1.866217,2.777713,0.63667,-0.698906,1.198071,1.601623,-0.524236,0.211658,2.236976,-0.30462,0.307566,-0.688864,-0.500337,-0.244149,Away
0.842778,-0.933602,0.632991,0.377026,0.105109,0.440425,1.106815,0.745293,-0.114835,-0.771631,2.566708,-0.519267,-0.203947,1.274688,1.011154,0.447291,-0.895621,0.308705,0.553723,2.266341,1.177818,-0.702853,0.338434,0.421457,1.432463,0.180435,0.343361,-0.396493,-0.212371,-0.270912,-0.677762,2.62217,-0.003224,-0.434799,-0.119215,1.198071,1.817483,-0.997447,-0.616255,0.812545,-0.965587,1.379386,-0.688864,-0.500337,-0.244149,Home
-0.739396,-0.933602,-0.918752,-0.535133,0.224728,1.369761,1.106815,-0.692773,0.631269,-0.771631,-0.632404,1.471257,-0.203947,-0.329571,-0.6637,0.447291,-0.895621,-0.568587,0.097576,0.803775,-0.949655,-0.702853,-0.002371,0.421457,0.259149,0.356283,-1.095128,-0.904817,-1.337842,-0.717258,-0.677762,1.110265,-0.930203,-0.077643,-0.409061,-1.565784,-0.844797,-0.997447,-0.616255,-0.611886,0.025864,-0.764255,0.439617,-0.500337,-0.244149,Home
-1.417471,0.175533,-1.953248,-1.143239,0.105109,-0.024244,-0.636798,2.18336,2.123478,0.454026,0.433967,-0.519267,-0.203947,-0.129038,0.29336,-0.377043,-0.895621,-0.568587,-0.358571,-0.65879,-0.595076,2.128961,-0.343176,0.163651,0.259149,0.356283,-1.095128,-1.158979,0.068996,-0.717258,0.604189,-0.023665,0.923755,-0.791955,0.025708,-0.87482,-0.772843,-0.524236,0.211658,-0.611886,-0.30462,-0.764255,-0.688864,-0.500337,-0.244149,Away
-0.739396,-0.933602,-1.436,1.593238,0.374251,-0.95358,-0.636798,-0.692773,0.631269,0.454026,-0.632404,-0.519267,-0.203947,-0.129038,0.29336,0.996847,2.041538,1.185997,-0.358571,-0.65879,0.114082,0.915327,-1.706395,0.464425,-0.914165,-0.698803,-0.915317,-1.158979,-0.775107,-0.717258,0.604189,-0.401641,-0.003224,0.993826,-0.119215,-1.403204,-1.276518,-0.997447,-0.616255,-0.611886,0.686831,-0.764255,1.568098,3.387414,-0.244149,Home
-0.513371,-0.933602,-0.57392,-0.23108,-0.64251,-0.488912,0.235009,-0.692773,0.258217,0.454026,-0.632404,1.471257,-0.203947,-0.931168,-0.424435,0.447291,-0.895621,1.185997,-1.270865,-0.65879,0.114082,0.510782,-1.706395,-1.941766,-0.914165,-0.17126,-0.555694,0.111831,0.631732,0.175433,-0.677762,0.354312,2.777713,-0.077643,-0.553983,0.507107,0.52232,0.895398,-0.616255,0.812545,0.025864,-0.764255,1.568098,-0.500337,-0.244149,Home
-0.739396,-0.933602,0.28816,-0.23108,0.045299,0.440425,1.106815,-0.692773,-0.487887,-0.771631,-0.632404,-0.519267,-0.203947,0.472559,0.771889,0.722069,-0.895621,-0.276156,-0.814718,2.266341,0.468661,-1.107397,0.679239,0.077715,0.259149,1.235521,0.343361,-0.396493,0.350364,1.068125,-0.677762,0.732288,-0.003224,-1.506267,0.025708,0.547752,0.52232,1.368609,-0.616255,0.812545,-1.29607,-0.764255,1.568098,1.443539,-0.244149,Away
1.294828,0.175533,-0.056672,-0.535133,-0.104225,-0.95358,-0.636798,-0.692773,0.258217,0.454026,-0.632404,-0.519267,-0.203947,0.272026,0.532624,-0.377043,0.083432,0.016274,0.097576,-0.65879,1.177818,0.915327,-0.683981,-0.223058,-0.914165,0.356283,1.242416,1.636803,2.882673,0.621779,0.604189,0.732288,1.850734,-1.149111,0.025708,1.157426,0.954041,-0.524236,0.211658,0.812545,-0.635103,-0.764255,-0.688864,-0.500337,-0.244149,Away
